listing_id,detail_url,province,district,granularity,provenance,address_raw,address_sanitized,raw_query,raw_status,raw_lat,raw_lon,raw_display_name,raw_candidate_count,raw_admin_match,raw_spatial_precision,raw_spatially_useful,sanitized_query,sanitized_status,sanitized_lat,sanitized_lon,sanitized_display_name,sanitized_candidate_count,sanitized_admin_match,sanitized_spatial_precision,sanitized_spatially_useful
147942,https://batdongsan.vn/mat-tien-duong-ba-trieu-duong-20m-vua-o-vua-kinh-doanh-buon-ban-sam-uat-nha-cap-4-tien-xay-moi-r147942,Hồ Chí Minh,Hóc Môn,street_only,title,MẶT TIỀN ĐƯỜNG BÀ TRIỆU ĐƯỜNG 20M VỪA Ở VỪA KINH DOANH BUÔN BÁN SẦM UẤT - NHÀ CẤP 4 TIỆN XÂY MỚI,ĐƯỜNG BÀ TRIỆU ĐƯỜNG VỪA Ở VỪA BUÔN BÁN SẦM UẤT NHÀ CẤP 4 TIỆN XÂY MỚI,"MẶT TIỀN ĐƯỜNG BÀ TRIỆU ĐƯỜNG 20M VỪA Ở VỪA KINH DOANH BUÔN BÁN SẦM UẤT - NHÀ CẤP 4 TIỆN XÂY MỚI, Hóc Môn, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"ĐƯỜNG BÀ TRIỆU ĐƯỜNG VỪA Ở VỪA BUÔN BÁN SẦM UẤT NHÀ CẤP 4 TIỆN XÂY MỚI, Hóc Môn, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
178986,https://batdongsan.vn/ban-nha-2-mat-tien-vinh-vien-gan-nguyen-tri-phuong-43x13m-5-tang-5pn-182-ty-r178986,Hồ Chí Minh,Quận 10,street_only,title,mặt tiền Vĩnh Viễn - gần Nguyễn Tri Phương,Vĩnh Viễn gần Nguyễn Tri Phương,"mặt tiền Vĩnh Viễn - gần Nguyễn Tri Phương, Quận 10, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"Vĩnh Viễn gần Nguyễn Tri Phương, Quận 10, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
166532,https://batdongsan.vn/nha-74m2-gan-le-duc-tho-le-van-tho-pham-van-chieu-quan-go-vap-r166532,Hồ Chí Minh,Quận Gò Vấp,street_only,description,"NHÀ 74M2  GẦN LÊ ĐỨC THỌ, LÊ VAN THỌ, PHẠM VAN CHIÊU , QUẬN GÒ VẤP.",NHÀ GẦN LÊ ĐỨC THỌ LÊ VAN THỌ PHẠM VAN CHIÊU QUẬN GÒ VẤP,"NHÀ 74M2  GẦN LÊ ĐỨC THỌ, LÊ VAN THỌ, PHẠM VAN CHIÊU , QUẬN GÒ VẤP., Quận Gò Vấp, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"NHÀ GẦN LÊ ĐỨC THỌ LÊ VAN THỌ PHẠM VAN CHIÊU QUẬN GÒ VẤP, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
172232,https://batdongsan.vn/ban-sieu-pham-7-tang-mat-tien-kinh-doanh-duong-nguyen-thai-hoc-quan-1-chu-nha-de-thuong-giam-r172232,Hồ Chí Minh,Quận 1,street_only,title,"MẶT TIỀN KINH DOANH ĐƯỜNG NGUYỄN THÁI HỌC, QUẬN 1 - CHỦ NHÀ DỄ THƯƠNG GIẢM",ĐƯỜNG NGUYỄN THÁI HỌC QUẬN 1 CHỦ NHÀ DỄ THƯƠNG GIẢM,"MẶT TIỀN KINH DOANH ĐƯỜNG NGUYỄN THÁI HỌC, QUẬN 1 - CHỦ NHÀ DỄ THƯƠNG GIẢM, Quận 1, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"ĐƯỜNG NGUYỄN THÁI HỌC QUẬN 1 CHỦ NHÀ DỄ THƯƠNG GIẢM, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
159388,https://batdongsan.vn/chi-72-ty-tl-82m2-nha-5-tang3pn-gan-cong-vien-lang-hoa-phan-huy-ich-go-vap-r159388,Hồ Chí Minh,Gò Vấp,street_only,title,"Chỉ 7.2 Tỷ TL! 82M² – Nhà 5 Tầng/3PN – Gần Công Viên Làng Hoa, Phan Huy Ích Gò Vấp!",82M² Nhà / Gần Công Viên Làng Hoa Phan Huy Ích Gò Vấp,"Chỉ 7.2 Tỷ TL! 82M² – Nhà 5 Tầng/3PN – Gần Công Viên Làng Hoa, Phan Huy Ích Gò Vấp!, Gò Vấp, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"82M² Nhà / Gần Công Viên Làng Hoa Phan Huy Ích Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
183152,https://batdongsan.vn/nha-ngon-tam-chau-tam-phu-68m2-3pn-oto-gia-rieu-tot-nhinh-5-ty-r183152,Hồ Chí Minh,Thủ Đức,street_only,dedicated_address,"Ngay đường Tam Châu cách bệnh viện tp Thủ Đức 300m, 500m ra quốc lộ 1A, 1,5km ra Phạm Văn Đồng",Ngay đường Tam Châu cách bệnh viện tp Thủ Đức ra quốc lộ 1A 1 5km ra Phạm Văn Đồng,"Ngay đường Tam Châu cách bệnh viện tp Thủ Đức 300m, 500m ra quốc lộ 1A, 1,5km ra Phạm Văn Đồng, Thủ Đức, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"Ngay đường Tam Châu cách bệnh viện tp Thủ Đức ra quốc lộ 1A 1 5km ra Phạm Văn Đồng, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
140774,https://batdongsan.vn/ban-nha-mat-pho-cong-quynh-quan-1-199-ty-76m2-4-tang-8-pn-so-hong-r140774,Hồ Chí Minh,Quận 1,street_only,title,PHỐ CỐNG QUỲNH - QUẬN 1 - 19,PHỐ CỐNG QUỲNH QUẬN 1 19,"PHỐ CỐNG QUỲNH - QUẬN 1 - 19, Quận 1, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"PHỐ CỐNG QUỲNH QUẬN 1 19, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
85757,https://batdongsan.vn/ban-gap-nha-dep-363m2-18-ty-au-duong-lan-quan-8-r255925,Hồ Chí Minh,Quận 8,street_only,description,"BÁN GẤP NHÀ ĐẸP 36.3M2 1.8 TỶ, ÂU DƯƠNG LÂN QUẬN 8",BÁN GẤP 36 ÂU DƯƠNG LÂN QUẬN 8,"BÁN GẤP NHÀ ĐẸP 36.3M2 1.8 TỶ, ÂU DƯƠNG LÂN QUẬN 8, Quận 8, Hồ Chí Minh, Việt Nam",EXACT_MATCH,10.7469298,106.6828349,"Trường Tiểu Học Âu Dương Lân, 79, Âu Dương Lân, Khu phố 20, Phường Chánh Hưng, Thành phố Hồ Chí Minh, 73023, Việt Nam",1,ADMIN_PARTIAL_MATCH,UNKNOWN,False,"BÁN GẤP 36 ÂU DƯƠNG LÂN QUẬN 8, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
180039,https://batdongsan.vn/ban-nha-mat-tien-xo-viet-nghe-tinh-ngay-ung-van-khiem-6x51m-cap-4-1-doi-chu-60-ty-r180039,Hồ Chí Minh,Bình Thạnh,street_only,title,Mặt tiền Xô Viết Nghệ Tĩnh - ngay Ung Văn Khiêm,Xô Viết Nghệ Tĩnh ngay Ung Văn Khiêm,"Mặt tiền Xô Viết Nghệ Tĩnh - ngay Ung Văn Khiêm, Bình Thạnh, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"Xô Viết Nghệ Tĩnh ngay Ung Văn Khiêm, Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
145677,https://batdongsan.vn/nha-ban-view-cau-quan-1-mat-tien-duong-hoang-dieu-vi-tri-kinh-doanh-sam-uat-r145677,Hồ Chí Minh,Quận 1,street_only,title,MẶT TIỀN ĐƯỜNG HOÀNG DIỆU- VỊ TRÍ KINH DOANH SẦM UÁT.,ĐƯỜNG HOÀNG DIỆU VỊ TRÍ SẦM UÁT,"MẶT TIỀN ĐƯỜNG HOÀNG DIỆU- VỊ TRÍ KINH DOANH SẦM UÁT., Quận 1, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"ĐƯỜNG HOÀNG DIỆU VỊ TRÍ SẦM UÁT, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
155256,https://batdongsan.vn/sieu-pham-giua-long-phu-nhuan-nha-4-tang-nguyen-dinh-chieu-chi-nhinh-5ty-r155256,Hồ Chí Minh,Phú Nhuận,street_only,title,🔥🎁SIÊU PHẨM GIỮA LÒNG PHÚ NHUẬN – NHÀ 4 TẦNG NGUYỄN ĐÌNH CHIỂU - CHỈ NHỈNH 5️⃣TỶ🚀🎁,🎁 GIỮA LÒNG PHÚ NHUẬN NHÀ NGUYỄN ĐÌNH CHIỂU CHỈ NHỈNH 5️⃣TỶ🚀🎁,"🔥🎁SIÊU PHẨM GIỮA LÒNG PHÚ NHUẬN – NHÀ 4 TẦNG NGUYỄN ĐÌNH CHIỂU - CHỈ NHỈNH 5️⃣TỶ🚀🎁, Phú Nhuận, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"🎁 GIỮA LÒNG PHÚ NHUẬN NHÀ NGUYỄN ĐÌNH CHIỂU CHỈ NHỈNH 5️⃣TỶ🚀🎁, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
111438,https://batdongsan.vn/ban-nha-mat-tien-duong-so-3-doi-dien-truong-hoc-r281632,Hồ Chí Minh,Bình Tân,street_only,title,mặt tiền đường số 3 đối diện trường học,đường số 3 đối diện trường học,"mặt tiền đường số 3 đối diện trường học, Bình Tân, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"đường số 3 đối diện trường học, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
156519,https://batdongsan.vn/ban-nha-mat-tien-duong-kinh-doanh-nguyen-van-cong-go-vap-chinh-chu-1-doi-ban-chia-tai-san-73m2-r156519,Hồ Chí Minh,Gò Vấp,street_only,title,MẶT TIỀN ĐƯỜNG KINH DOANH NGUYỄN VĂN CÔNG GÒ VẤP  CHÍNH CHỦ 1 ĐỜI BÁN CHIA TÀI SẢN - 73M2(,ĐƯỜNG NGUYỄN VĂN CÔNG GÒ VẤP 1 ĐỜI BÁN CHIA TÀI SẢN,"MẶT TIỀN ĐƯỜNG KINH DOANH NGUYỄN VĂN CÔNG GÒ VẤP  CHÍNH CHỦ 1 ĐỜI BÁN CHIA TÀI SẢN - 73M2(, Gò Vấp, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"ĐƯỜNG NGUYỄN VĂN CÔNG GÒ VẤP 1 ĐỜI BÁN CHIA TÀI SẢN, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
109943,https://batdongsan.vn/ban-nha-mat-tien-duong-so-44-tan-tao-r280137,Hồ Chí Minh,Bình Tân,street_only,title,mặt tiền đường số 44 Tân Tạo,đường số 44 Tân Tạo,"mặt tiền đường số 44 Tân Tạo, Bình Tân, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"đường số 44 Tân Tạo, Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",EXACT_MATCH,10.7595942,106.5748981,"Đường số 1, Khu phố 16, Phường Tân Tạo, Thành phố Hồ Chí Minh, 71915, Việt Nam",1,ADMIN_PARTIAL_MATCH,STREET,False
95902,https://batdongsan.vn/go-vap-le-van-tho-cv-lang-hoa-nha-full-noi-that-kv-4x85m-chi-285-ty-r266077,Hồ Chí Minh,Gò Vấp,street_only,title,"GÒ VẤP, LÊ VĂN THỌ, CV LÀNG HOA, NHÀ FULL NỘI THẤT, KV 4x8.5m, CHỈ 2.85 TỶ",GÒ VẤP LÊ VĂN THỌ CV LÀNG HOA NHÀ KV,"GÒ VẤP, LÊ VĂN THỌ, CV LÀNG HOA, NHÀ FULL NỘI THẤT, KV 4x8.5m, CHỈ 2.85 TỶ, Gò Vấp, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"GÒ VẤP LÊ VĂN THỌ CV LÀNG HOA NHÀ KV, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
122416,https://batdongsan.vn/ban-nha-quan-7duong-nguyen-van-quyhem-thong1-tang3-phong-ngugia-55-ty-r122416,Hồ Chí Minh,Quận 7,street_only,title,ĐƯỜNG NGUYỄN VĂN QUỲ,ĐƯỜNG NGUYỄN VĂN QUỲ,"ĐƯỜNG NGUYỄN VĂN QUỲ, Quận 7, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"ĐƯỜNG NGUYỄN VĂN QUỲ, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
162863,https://batdongsan.vn/ban-nha-mat-tien-kinh-doanh-duong-ta-quang-buu-sat-ben-xe-quan-8-gia-chi-nhinh-10-ty-goi-r162863,Hồ Chí Minh,Quận 8,street_only,title,MẶT TIỀN KINH DOANH ĐƯỜNG TẠ QUANG BỬU – SÁT BẾN XE QUẬN 8 – GIÁ CHỈ NHỈNH 10 TỶ. GỌI,ĐƯỜNG TẠ QUANG BỬU SÁT BẾN XE QUẬN 8 GIÁ CHỈ GỌI,"MẶT TIỀN KINH DOANH ĐƯỜNG TẠ QUANG BỬU – SÁT BẾN XE QUẬN 8 – GIÁ CHỈ NHỈNH 10 TỶ. GỌI, Quận 8, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"ĐƯỜNG TẠ QUANG BỬU SÁT BẾN XE QUẬN 8 GIÁ CHỈ GỌI, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
121966,https://batdongsan.vn/hiem-hot-tan-binh-tran-van-quang-25m2-3-tang-giam-con-255-ty-r121966,Hồ Chí Minh,Tân Bình,street_only,title,HIẾM - HOT - TÂN BÌNH- TRẦN VĂN QUANG- 25M2- 3 TẦNG- GIẢM CÒN 2.55 TỶ,HOT TÂN BÌNH TRẦN VĂN QUANG GIẢM CÒN,"HIẾM - HOT - TÂN BÌNH- TRẦN VĂN QUANG- 25M2- 3 TẦNG- GIẢM CÒN 2.55 TỶ, Tân Bình, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"HOT TÂN BÌNH TRẦN VĂN QUANG GIẢM CÒN, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
124115,https://batdongsan.vn/3-tang-kha-van-can-3pn-2wc-btct-gia-19-ty-r124115,Hồ Chí Minh,Thủ Đức,street_only,dedicated_address,"Ngay trung tâm Thủ Đức, gần gần ĐH Cảnh Sát , CĐ Kỹ Thuật, các tuyến đường",Ngay trung tâm Thủ Đức gần gần ĐH Cảnh Sát CĐ Kỹ Thuật các tuyến đường,"Ngay trung tâm Thủ Đức, gần gần ĐH Cảnh Sát , CĐ Kỹ Thuật, các tuyến đường, Thủ Đức, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"Ngay trung tâm Thủ Đức gần gần ĐH Cảnh Sát CĐ Kỹ Thuật các tuyến đường, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
88759,https://batdongsan.vn/nha-6-tang-thiet-ke-penhouse-thang-may-mat-tien-kinh-doanh-tan-thoi-nhat-q-12-chi-18-ty-8-r258929,Hồ Chí Minh,Q. 12,street_only,title,Mặt tiền Kinh Doanh-Tân Thới Nhất-Q. 12-Chỉ 18 tỷ 8,Tân Thới Nhất Q 12 8,"Mặt tiền Kinh Doanh-Tân Thới Nhất-Q. 12-Chỉ 18 tỷ 8, Q. 12, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"Tân Thới Nhất Q 12 8, Q. 12, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
181425,https://batdongsan.vn/nha-pho-thang-may-dang-cap-4-tang-full-noi-that-ngay-nga-tu-ga-quan-12-r181425,Hồ Chí Minh,Quận 12,street_only,title,PHỐ THANG MÁY - ĐẲNG CẤP - 4 TẦNG - FULL NỘI THẤT NGAY NGÃ TƯ GA - QUẬN 12,PHỐ ĐẲNG CẤP NGAY NGÃ TƯ GA QUẬN 12,"PHỐ THANG MÁY - ĐẲNG CẤP - 4 TẦNG - FULL NỘI THẤT NGAY NGÃ TƯ GA - QUẬN 12, Quận 12, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"PHỐ ĐẲNG CẤP NGAY NGÃ TƯ GA QUẬN 12, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
136173,https://batdongsan.vn/nha-pho-dao-tong-nguyen-55-ty-4-tang-duong-xe-hoi-r136173,Hồ Chí Minh,Nhà Bè,street_only,title,phố Đào Tông Nguyên,phố Đào Tông Nguyên,"phố Đào Tông Nguyên, Nhà Bè, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"phố Đào Tông Nguyên, Nhà Bè, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
124805,https://batdongsan.vn/ban-nha-mt-kd-pham-dang-gian-binh-hung-hoa-b-binh-tan-100m2-sieu-re-chi-65-ty-r124805,Hồ Chí Minh,Bình Tân,street_only,title,"Bán nhà MT KD Phạm Đăng Giản, Bình Hưng Hoà B, Bình Tân, 100m2, siêu rẻ, chỉ 6,5 tỷ.",MT KD Phạm Đăng Giản Bình Hưng Hoà B Bình Tân siêu rẻ,"Bán nhà MT KD Phạm Đăng Giản, Bình Hưng Hoà B, Bình Tân, 100m2, siêu rẻ, chỉ 6,5 tỷ., Bình Tân, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"MT KD Phạm Đăng Giản Bình Hưng Hoà B Bình Tân siêu rẻ, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
96074,https://batdongsan.vn/nha-sieu-to-1-tret-1-lau-duong-so-8-linh-xuan-thu-duc-hxh-117-m24pn-chi-nhinh-5-ty-r266249,Hồ Chí Minh,Thủ Đức,street_only,title,đường số 8 Linh Xuân Thủ Đức,đường số 8 Linh Xuân Thủ Đức,"đường số 8 Linh Xuân Thủ Đức, Thủ Đức, Hồ Chí Minh, Việt Nam",STREET_MATCH,10.8544211,106.7567327,"Đường Số 14, Khu phố 3, Phường Thủ Đức, Thành phố Hồ Chí Minh, 71221, Việt Nam",5,ADMIN_MATCH,STREET,True,"đường số 8 Linh Xuân Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",STREET_MATCH,10.8585043,106.7560814,"Đường số 8, Khu phố 17, Phường Linh Xuân, Thành phố Hồ Chí Minh, 71309, Việt Nam",5,ADMIN_PARTIAL_MATCH,STREET,False
147191,https://batdongsan.vn/nha-dang-cap-xe-hoi-ngu-nha-50m2-luen-ke-phu-my-hung-r147191,Hồ Chí Minh,Nhà Bè,street_only,title,"Nhà đẳng cấp - XE HƠI NGỦ NHÀ 50m2, luền kề Phú Mỹ Hưng",Nhà đẳng cấp XE HƠI NGỦ NHÀ luền kề Phú Mỹ Hưng,"Nhà đẳng cấp - XE HƠI NGỦ NHÀ 50m2, luền kề Phú Mỹ Hưng, Nhà Bè, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"Nhà đẳng cấp XE HƠI NGỦ NHÀ luền kề Phú Mỹ Hưng, Nhà Bè, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
194983,https://batdongsan.vn/gap-ban-nhanh-nha-3-tang-79m-mat-tien-duong-sogan-nga-3-le-van-thinh-r194983,Hồ Chí Minh,Quận 2,street_only,title,mặt tiền đường số,đường số,"mặt tiền đường số, Quận 2, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"đường số, Quận 2, Thành phố Hồ Chí Minh, Việt Nam",STREET_MATCH,10.7879587,106.7269814,"Đường số 39, Khu phố 21, Phường An Khánh, Thành phố Hồ Chí Minh, 71108, Việt Nam",5,ADMIN_MATCH,STREET,True
154215,https://batdongsan.vn/c132-ban-dat-mat-tien-nguyen-thi-thap-quan-7-kinh-doanh-dinh-gia-chi-27-ty-r154215,Hồ Chí Minh,Quận 7,street_only,title,MẶT TIỀN NGUYỄN THỊ THẬP - QUẬN 7 - KINH DOANH ĐỈNH - GIÁ CHỈ 27 TỶ 🔥,NGUYỄN THỊ THẬP QUẬN 7 ĐỈNH,"MẶT TIỀN NGUYỄN THỊ THẬP - QUẬN 7 - KINH DOANH ĐỈNH - GIÁ CHỈ 27 TỶ 🔥, Quận 7, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"NGUYỄN THỊ THẬP QUẬN 7 ĐỈNH, Thành phố Hồ Chí Minh, Việt Nam",EXACT_MATCH,10.7372002,106.7255023,"GO! Nguyễn Thị Thập, 99, Nguyễn Thị Thập, Khu phố 19, Phường Tân Mỹ, Thành phố Hồ Chí Minh, 72916, Việt Nam",1,ADMIN_MATCH,UNKNOWN,False
122678,https://batdongsan.vn/cho-thue-nha-dep-khu-ban-co-le-dai-hanh-kinh-doanh-khu-vuc-phuoc-tan-nha-trang-r122678,Hồ Chí Minh,Quận 1,street_only,title,CHO THUÊ NHÀ ĐẸP KHU BÀN CỜ LÊ ĐẠI HÀNH KINH DOANH KHU VỰC PHƯỚC TÂN NHA TRANG,CHO THUÊ KHU BÀN CỜ LÊ ĐẠI HÀNH KHU VỰC PHƯỚC TÂN NHA TRANG,"CHO THUÊ NHÀ ĐẸP KHU BÀN CỜ LÊ ĐẠI HÀNH KINH DOANH KHU VỰC PHƯỚC TÂN NHA TRANG, Quận 1, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"CHO THUÊ KHU BÀN CỜ LÊ ĐẠI HÀNH KHU VỰC PHƯỚC TÂN NHA TRANG, Quận 1, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
111112,https://batdongsan.vn/nha-dep-duong-so-thong-le-van-viet-55m2-2-tang-khu-phan-lo-dep-cho-thue-o-to-dau-r281306,Hồ Chí Minh,Quận 9,street_only,title,đường số thông Lê Văn Việt,đường số thông Lê Văn Việt,"đường số thông Lê Văn Việt, Quận 9, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"đường số thông Lê Văn Việt, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
182508,https://batdongsan.vn/ban-dat-tang-nha-c4-741m2-ngang-462m-hxt-dau-cua-tsn-tp-r182508,Hồ Chí Minh,Tân Phú,street_only,title,"BÁN ĐẤT TẶNG NHÀ C4 74.1m2 NGANG 4.62m HXT ĐẬU CỬA TSN, TP",TẶNG NHÀ C4 74 NGANG 4 HXT ĐẬU CỬA TSN TP,"BÁN ĐẤT TẶNG NHÀ C4 74.1m2 NGANG 4.62m HXT ĐẬU CỬA TSN, TP, Tân Phú, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"TẶNG NHÀ C4 74 NGANG 4 HXT ĐẬU CỬA TSN TP, Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
182548,https://batdongsan.vn/xuat-canh-can-ban-gap-nha-mt-duong-truong-sa-q3-dt-34m-x-116m-r182548,Hồ Chí Minh,Quận 3,street_only,title,Đường Trường Sa - Q3 (DT 3,Đường Trường Sa Q3 DT 3,"Đường Trường Sa - Q3 (DT 3, Quận 3, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"Đường Trường Sa Q3 DT 3, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
174409,https://batdongsan.vn/khu-trung-tam-quan-4-nha-dep-4-tang-duong-hoang-dieu-thong-ra-ton-dan-vinh-hoi-khanh-hoi-r174409,Hồ Chí Minh,Quận 4,street_only,dedicated_address,"Thuận tiện đi lại, gần chợ, gần hồ bơi, thích hợp mua ở or kinh doanh",Thuận tiện đi lại gần chợ gần hồ bơi thích hợp mua ở or,"Thuận tiện đi lại, gần chợ, gần hồ bơi, thích hợp mua ở or kinh doanh, Quận 4, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"Thuận tiện đi lại gần chợ gần hồ bơi thích hợp mua ở or, Quận 4, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
134890,https://batdongsan.vn/gap-ban-can-goc-75x35-2mt-duong-thi-muoi-q12-gia-16-ty-gan-bv-quan-12-r134890,Hồ Chí Minh,Quận 12,street_only,description,"GẤP BÁN CĂN GÓC (7.5x35) 2MT DƯƠNG THỊ MƯỜI, Q12 GIÁ 16 TỶ (GẦN BV QUẬN 12)",GẤP BÁN CĂN GÓC 7 2MT DƯƠNG THỊ MƯỜI Q12,"GẤP BÁN CĂN GÓC (7.5x35) 2MT DƯƠNG THỊ MƯỜI, Q12 GIÁ 16 TỶ (GẦN BV QUẬN 12), Quận 12, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"GẤP BÁN CĂN GÓC 7 2MT DƯƠNG THỊ MƯỜI Q12, Quận 12, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
101622,https://batdongsan.vn/cach-mat-tien-duong-huynh-tan-phat-70m-4-tang-2-mat-tien-duong-6m-tt-nha-be-r271808,Hồ Chí Minh,Nhà Bè,street_only,title,mặt tiền đường Huỳnh tấn phát 70m - 4 tầng- 2 mặt tiền đường 6m – TT Nhà Bè,đường Huỳnh tấn phát 2 đường TT Nhà Bè,"mặt tiền đường Huỳnh tấn phát 70m - 4 tầng- 2 mặt tiền đường 6m – TT Nhà Bè, Nhà Bè, Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False,"đường Huỳnh tấn phát 2 đường TT Nhà Bè, Thành phố Hồ Chí Minh, Việt Nam",NO_RESULT,,,,0,UNKNOWN,UNKNOWN,False
